model,bench,variant,k,sample_method,tp,tag,step,finished_s,output_tokens
Qwen3-32B,math500,fixed_k3,3,greedy,2,qwen3_32b_math500_rollout_fixed_k3_20260712c,3,54.91241890296806,128177
Qwen3-32B,math500,fixed_k3,3,greedy,2,qwen3_32b_math500_rollout_fixed_k3_20260712c,3,55.94189677096438,131072
Qwen3-32B,math500,fixed_k3,3,greedy,2,qwen3_32b_math500_rollout_fixed_k3_20260712c,3,40.25205800001277,50917
Qwen3-32B,math500,fixed_k3,3,greedy,2,qwen3_32b_math500_rollout_fixed_k3_20260712c,3,48.13656983699184,66116
Qwen3-32B,math500,fixed_k3,3,greedy,2,qwen3_32b_math500_rollout_fixed_k3_20260712c,3,39.00100684200879,59116
Qwen3-32B,math500,fixed_k3,3,greedy,2,qwen3_32b_math500_rollout_fixed_k3_20260712c,3,54.8887112949742,124344
Qwen3-32B,math500,fixed_k3,3,greedy,2,qwen3_32b_math500_rollout_fixed_k3_20260712c,3,42.87606867199065,62234
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,0,79.50076695399912,93818
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,0,79.50076695399912,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,0,79.50076695399912,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,0,79.50076695399912,128540
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,0,79.50076695399912,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,0,79.50076695399912,130946
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,0,79.52434767200612,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,0,79.52434767200612,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,1,64.84245187300257,96975
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,1,20.695750095997937,27044
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,1,64.84245187300257,126072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,1,56.58144671100308,77942
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,1,64.84245187300257,130902
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,1,64.84245187300257,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,1,49.40572756500478,68725
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,1,53.758891306002624,83466
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,2,57.45984055599547,65826
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,2,69.56125322499429,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,2,69.56125322499429,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,2,51.789952913997695,64955
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,2,69.56125322499429,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,2,69.56125322499429,99240
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,2,26.758500648000336,27009
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,2,69.5753404749994,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,3,62.85858260199893,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,3,62.85858260199893,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,3,10.417415228999744,19394
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,3,28.955421669001225,47376
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,3,62.85858260199893,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,3,62.85858260199893,131072
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,3,33.39629159899778,47631
Qwen3-32B,openmath,baseline,0,-,2,qwen3_32b_openmath_rollout_baseline_20260712,3,16.92635872199753,26795
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,0,71.2757361450349,96416
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,0,77.59485565702198,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,0,76.83612532098778,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,0,75.58090944599826,128601
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,0,77.00886335899122,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,0,77.99192235298688,130735
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,0,78.12790717603639,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,0,79.4553114210139,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,1,54.602246498980094,100508
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,1,22.803564848960377,26865
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,1,55.00776355294511,123001
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,1,50.714613978983834,77968
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,1,56.03843695099931,129636
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,1,56.230655002989806,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,1,40.65241331694415,68776
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,1,49.01560308696935,87297
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,2,46.931713441968895,64955
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,2,60.42830549099017,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,2,59.94669618998887,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,2,49.79257608897751,62516
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,2,61.705176970979664,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,2,59.64626369101461,93950
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,2,19.52623705199221,25732
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,2,61.06211522902595,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,3,51.78639911999926,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,3,51.445895673008636,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,3,11.352064622042235,19202
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,3,28.77581843099324,45757
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,3,53.51989322301233,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,3,52.06647330103442,131072
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,3,34.83706750400597,48314
Qwen3-32B,openmath,dynamic,5,greedy,2,qwen3_32b_openmath_rollout_dynamic_20260712,3,18.83209193503717,26755
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,0,60.32124358485453,97113
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,0,71.39452701993287,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,0,69.25517512997612,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,0,66.66432304284535,128390
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,0,69.97114351391792,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,0,71.59648464783095,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,0,72.00483084493317,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,0,73.15042771794833,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,1,54.4264325320255,95809
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,1,19.810131710022688,26182
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,1,54.76609424687922,127021
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,1,48.90301172295585,77605
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,1,55.95841538789682,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,1,55.60886575188488,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,1,46.17530799587257,66556
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,1,51.06506590987556,87616
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,2,54.01558874291368,65594
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,2,61.344953424995765,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,2,59.81891735084355,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,2,51.72960741980933,62863
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,2,63.640690739033744,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,2,61.07361621782184,97226
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,2,25.097959673963487,26293
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,2,62.44542110688053,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,3,52.927071704063565,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,3,51.92032501799986,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,3,11.43296205601655,18815
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,3,28.25152543000877,45814
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,3,55.348391951061785,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,3,53.119376950198784,131072
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,3,36.06470345822163,46050
Qwen3-32B,openmath,fixed_k3,3,greedy,2,qwen3_32b_openmath_rollout_fixed_k3_20260712,3,19.42939708614722,26803
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,0,67.87439670499953,88914
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,0,67.87439670499953,96878
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,0,67.87439670499953,75843
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,0,67.88580189599998,66787
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,0,67.90403856500052,51628
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,0,67.90403856500052,109258
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,0,67.90403856500052,77164
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,0,67.90403856500052,131072
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,1,71.3143308689996,107855
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,1,71.3143308689996,33600
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,1,71.3143308689996,56594
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,1,71.3143308689996,128754
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,1,71.3143308689996,71019
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,1,71.3143308689996,104806
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,1,71.3143308689996,125009
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,1,71.3143308689996,96612
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,2,64.26479527900119,66165
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,2,61.81570682700112,60725
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,2,37.14044374200057,26650
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,2,64.29843469400112,99762
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,2,64.29843469400112,76112
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,2,64.29843469400112,107557
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,2,64.29843469400112,125183
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,2,64.29843469400112,92296
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,3,54.536181690000376,105284
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,3,54.2714386610005,49598
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,3,54.536181690000376,68821
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,3,54.536181690000376,32014
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,3,26.215780874999837,20455
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,3,54.555527025999254,90467
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,3,54.555527025999254,45994
Qwen3-32B,swe_verified,baseline,0,-,2,qwen3_32b_swe_verified_rollout_baseline_20260712,3,54.555527025999254,43263
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,0,65.11444685608149,87367
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,0,64.76457899413072,98813
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,0,64.33452656306326,69774
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,0,51.7667154551018,64581
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,0,65.58932786202058,58664
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,0,65.19302354310639,117347
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,0,64.89655720302835,81639
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,0,64.68355394201353,131072
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,1,64.43047883291729,93505
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,1,31.145813059061766,27271
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,1,63.614656074903905,58047
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,1,63.96077335998416,130877
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,1,63.1110764159821,82544
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,1,64.98599418997765,109318
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,1,64.66390479309484,127758
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,1,64.26876360201277,99408
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,2,58.31168690486811,76852
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,2,53.04838621802628,53140
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,2,44.4646058359649,24882
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,2,59.11801522690803,101062
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,2,58.657914062961936,66175
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,2,59.03000055602752,113218
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,2,59.94275899697095,108129
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,2,59.779164229054004,111908
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,3,47.563389512943104,105622
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,3,44.82041469588876,40835
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,3,45.98323638900183,73787
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,3,20.22330835997127,25311
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,3,26.673050354933366,19136
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,3,49.42752218898386,84508
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,3,44.23462675185874,40456
Qwen3-32B,swe_verified,dynamic,5,greedy,2,qwen3_32b_swe_verified_rollout_dynamic_20260712,3,35.750830518780276,36322
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,0,71.4240262659996,72388
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,0,69.96456133999982,91881
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,0,61.814169285999924,67124
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,0,71.73292998899979,69352
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,0,71.0392763939999,58857
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,0,71.38701135300016,123302
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,0,70.64238483000008,83509
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,0,70.63095779200012,131072
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,1,73.53491454399955,86467
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,1,27.253797645000304,29435
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,1,71.48458279400074,57282
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,1,72.56783242399979,127082
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,1,71.6780529660009,76751
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,1,74.17218643399974,96706
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,1,73.71100337400094,131072
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,1,73.20047582400002,95386
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,2,66.97183354299887,73082
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,2,66.97183354299887,60306
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,2,65.56440242099961,25460
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,2,71.39493584699994,99225
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,2,65.52006868499848,69259
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,2,70.0056577209998,104655
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,2,71.5421423709995,116782
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,2,72.26942212799986,112147
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,3,51.38407384399943,101902
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,3,46.32472927900017,48873
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,3,48.81346745799965,60742
Qwen3-32B,swe_verified,fixed_k3,3,greedy,2,qwen3_32b_swe_verified_rollout_fixed_k3_20260712,3,34.51628569599961,26541
